hotel_id,direction,description,attributes,latitude,longitude,scores
25163,"4075 Southwest 33rd Place, Gainesville, FL 32608, Estados Unidos","Este hotel está bien comunicado con la I-75 y se encuentra a pocos minutos de los principales lugares de interés de la zona, como la Universidad de Florida. Cuenta con alojamientos confortables e instalaciones modernas.

En los alrededores del Hilton Garden Inn Gainesville hay varios centros comerciales, restaurantes y locales de entretenimiento. También están el Museo de Historia Natural de Florida y los Jardines Botánicos Kanapaha.

El Gainesville Hilton Garden Inn ofrece microondas y nevera en las habitaciones, conexión Wi-Fi, un restaurante, una tienda 24 horas e instalaciones modernas para hacer ejercicio.",,29.62231,-82.3852019,
25274,"5800 Peachtree Industrial Blvd , Norcross, GA 30071, Estados Unidos","El Wingate by Wyndham Atlanta Norcross se encuentra en Norcross y alberga un centro de fitness. Está situado en el barrio de Peachtree Corners y ofrece conexión WiFi y un desayuno buffet todas las mañanas.

Todas las habitaciones del Wingate by Wyndham Atlanta Norcross tienen TV de pantalla plana por cable y escritorio. También están equipadas con microondas, nevera y tetera/cafetera. Algunos alojamientos tienen bañera de hidromasaje.

El Wyndham Wingate de Norcross cuenta con centro de fitness y recepción 24 horas. También hay un centro de negocios y una lavandería automática.

El centro comercial Carter Rockbridge Plaza y el centro comercial Green Corners están a 7 km del alojamiento. El aeropuerto más cercano es el aeropuerto internacional Hartsfield-Jackson Atlanta, situado a 40 km del Wingate by Wyndham Atlanta Norcross.","['Desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis']",33.95359567,-84.2221771,
25280,"Κολοκοτρώνη 65, Atenas, 10560, Grecia","El AthINN Residence está bien situado en el centro de Atenas y ofrece habitaciones con aire acondicionado, terraza y WiFi gratuita. El establecimiento se encuentra a 400 metros de la estación de tren de Monastiraki, a 400 metros de la estación de metro de Monastiraki y a 500 metros del Ágora Romana. Este establecimiento para no fumadores se encuentra a 600 metros de la zona comercial de la calle Ermou.

Las habitaciones del hotel están equipadas con TV de pantalla plana por cable y caja fuerte. Todas las habitaciones están equipadas con cafetera y algunas tienen cocina con horno. Las habitaciones del AthINN Residence incluyen ropa de cama y toallas.

El establecimiento cuenta con dardos.

Cerca del AthINN Residence hay varios lugares de interés, como la plaza Syntagma, el edificio central de la Universidad de Atenas y la plaza Monastiraki. El aeropuerto Eleftherios Venizelos, el más cercano, se halla a 32 km. Se proporciona servicio de enlace con el aeropuerto por un suplemento.",,37.977793,23.728117,
25288,"Plateia Theatrou 18 Athina 105 52, Atenas, 10552, Grecia","El Selina Athens Theatrou se encuentra en Atenas, a 500 metros del teatro nacional de Grecia y a 800 metros de la plaza Monastiraki, y ofrece bar y terraza en la azotea. Cuenta con restaurante, recepción y WiFi gratuita en todas las instalaciones. También hay un salón compartido.

El albergue cuenta con sala de cine y bar restaurante en la azotea con vistas a la Acrópolis.

El Selina Athens Theatrou se encuentra a menos de 1 km del templo de Hefesto y a 3 minutos a pie de la plaza Omonia. La Acrópolis está a menos de 1 km del Selina Athens Theatrou. El aeropuerto Elefthérios Venizélos es el más cercano y queda a 35 km.","['Habitaciones familiares', 'Desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'WiFi gratis', 'Traslado aeropuerto', 'Terraza', 'Gimnasio', 'Bar', 'Recepción 24 horas']",37.98094197,23.72509649,
25289,"31 Eschilou, Atenas, 10554, Grecia",,"['Habitaciones familiares', 'Habitaciones sin humo', 'Aire acondicionado', 'WiFi gratis', 'Traslado aeropuerto', 'Ascensor', 'Calefacción']",37.9797803,23.725076,
25290,"3285 Peachtree Road Northeast, Atlanta, GA 30305, Estados Unidos","Set in the Buckhead - North Atlanta district of Atlanta, Embassy Suites by Hilton Atlanta Buckhead is 6 km from Atlantic Station. Offering a fitness centre, the property is located within 7 km of Piedmont Park. The hotel features an outdoor swimming pool and free WiFi is offered.

Free daily hot breakfast. The restaurant at the hotel specializes in American cuisine.

Embassy Atlanta Buckhead offers 3-star accommodation with a terrace.

Guests have access to the on-site business centre and can use the on-site ATM machine . Staff at the 24-hour front desk can provide tips on the area.

FOX Theatre is 8 km from the accommodation. Hartsfield-Jackson Atlanta International Airport is 23 km from the property.",,33.84480299,-84.36902136,
25291,"7 Sorvolou, Atenas, 11636, Grecia","El Traditional Studio Apt Central Athens está situado en el centro de Atenas, cerca de lugares de interés como el templo de Zeus Olímpico, el Museo de la Acrópolis y la estación de metro de Akropolis. Entre los lugares de interés cercanos se incluyen la estación de metro Syntagma, la plaza Syntagma y el Partenón. Hay recepción 24 horas y WiFi gratuita en todas las instalaciones.

El apartamento cuenta con aire acondicionado, 1 dormitorio, sala de estar, cocina totalmente equipada con microondas y cafetera y baño con bañera o ducha y secador de pelo. Se proporcionan toallas y ropa de cama. El alojamiento dispone de chimenea.

Cerca del apartamento hay varios lugares de interés, como el estadio Panathenaic, la estación de metro Syngrou/Fix y el jardín nacional. El aeropuerto Eleftherios Venizelos es el más cercano y está a 31 km del Traditional Studio Apt Central Athens.",,37.9672175,23.7353794,"[{'Personal': '8.9'}, {'Instalaciones y servicios': '8.1'}, {'Limpieza': '8.4'}, {'Confort': '8.1'}, {'Relación calidad-precio': '8.7'}, {'Ubicación': '8.8'}]"
25293,"Timoleondos Vassou 8, Atenas, 11521, Grecia","El Airotel Alexandros, situado en el centro, en la plaza Mavili, ofrece un bar en el vestíbulo de estilo contemporáneo con detalles de madera y elementos industriales, usala de fitness ecológica y sala de juegos con billar. Además, el chef del establecimiento prepara el desayuno al momento, con los ingredientes elegidos por los huéspedes y lo sirve en la animada zona de comedor.

Las habitaciones del Airotel Alexandros presentan una decoración elegante, WiFi gratuita, TV vía satélite de pantalla plana y set de té y café. Algunas incluyen zona de estar independiente.

El establecimiento también proporciona cada mañana botellas de zumos recién exprimidos, disponibles en la nevera compartida, junto a la cocina abierta. Asimismo, el bar elabora varios tipos de sándwiches y ensaladas saludables para llevar, preparadas a diario en colaboración con un nutricionista. Para el almuerzo y la cena, el restaurante propone especialidades mediterráneas y platos del día acompañados por excelentes vinos locales.

El establecimiento alberga un bar animado en el vestíbulo con prensa, TV, billar y juegos electrónicos. En el vestíbulo también hay un ordenador de uso compartido, cargadores USB e impresoras inalámbricas y, en la entreplanta, se sitúa una sala de reuniones moderna con luz natural y paredes magnéticas. Todos los huéspedes tienen acceso a la playa de Mavili y una piscina de temporada en la azotea (sujeta a disponibilidad).

El Airotel Alexandros se halla a poca distancia del centro comercial Kolonaki y del Museo Benaki. The Concert Hall, the U.S. En las inmediaciones hay numerosas cafeterías y restaurantes. El aparcamiento privado es gratuito.",,37.98337356,23.75695288,
25296,"Timoleondos Vassou 8, Atenas, 11521, Grecia",,"['Habitaciones familiares', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Muy buen desayuno', 'Gimnasio', 'Tetera/cafetera en todas las habitaciones', 'Restaurante', 'Bar', 'Recepción 24 horas']",37.98337356,23.75695288,
25298,"9 Lempesi Floor 3, Atenas, 11742, Grecia",,"['Habitaciones sin humo', 'Aire acondicionado', 'WiFi gratis', 'Traslado aeropuerto', 'Ascensor', 'Calefacción']",37.967798,23.730108,
25303,"18 Elefsinion, Atenas, 10436, Grecia","El Metaxourghio Boutique Apartment es un apartamento moderno situado en Atenas, a solo 300 metros de la estación de metro Metaxourgio. Hay conexión WiFi gratuita en todas las instalaciones.

El apartamento cuenta con aire acondicionado, dormitorio independiente, zona de cocina bien equipada con zona de comedor y baño moderno con bañera. También incluye microondas, tostadora, nevera y TV de pantalla plana.

El Metaxourghio Boutique Apartment se encuentra a 1,5 km de la Technopolis de Gazi, donde se celebra una gran variedad de eventos culturales, y a 1,2 km del Museo Arqueológico Nacional de Atenas. El aeropuerto más cercano es el aeropuerto Elefthérios Venizélos, situado a 37 km del Metaxourghio Boutique Apartment.",,37.9870969,23.7191358,"[{'Apartamento Deluxe': '1 cama doble grande'}, {'Personal': '8.3'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '8.9'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.7'}, {'Ubicación': '6.7'}, {'WiFi gratis': '9.6'}]"
25312,"5655 Jimmy Carter Boulevard, Norcross, GA 30071, Estados Unidos","Este Norcross Hampton Inn se encuentra junto a la salida 99 de la carretera interestatal 85, a 26 km del World of Coca-Cola. Ofrece desayuno gratuito, piscina al aire libre abierta todo el año y bañera de hidromasaje.

Todas las habitaciones de este hotel tienen aire acondicionado y TV de pantalla plana por cable. Todas las habitaciones están equipadas con baño privado, secador de pelo y escritorio.

El establecimiento alberga un restaurante y un bar. También hay una sala de fitness, sauna y recepción 24 horas.

El Hampton Inn Norcross, GA se encuentra a 200 metros del centro comercial Global Mall y a 27 km del acuario de Georgia. El estadio de béisbol Turner Field está a 26 minutos en coche.",,33.913471,-84.206642,
25314,"215 Piedmont Avenue Northeast 1001, Atlanta, GA 30308, Estados Unidos","El 1001 Free Parking, 2 Bd, Modern DTW, Great Wifi es un apartamento recientemente reformado que goza de una ubicación privilegiada en el centro de Atlanta y ofrece conexión WiFi gratuita, piscina exterior de temporada y aparcamiento privado gratuito. Este alojamiento con aire acondicionado está a 1,2 km del NEW World of Coca-Cola. Hay recepción 24 horas y ascensor.

Este apartamento de 2 dormitorios cuenta con sala de estar con TV de pantalla plana con servicios de streaming, cocina totalmente equipada con lavavajillas y horno y baño con secador de pelo. Se proporcionan toallas y ropa de cama. Para mayor privacidad, el alojamiento tiene una entrada privada y está protegido por seguridad de día completo.

Cerca del apartamento hay varios lugares de interés, como el acuario de Georgia, el centro nacional de derechos civiles y humanos y el parque olímpico Centennial. El aeropuerto más cercano es el aeropuerto internacional Hartsfield-Jackson de Atlanta, ubicado a 14 km del 1001 Free Parking, 2 Bd, Modern DTW, Great Wifi.","['Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Parking gratis', 'Recepción 24 horas']",33.760008,-84.3818646,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '8.0'}, {'Limpieza': '8.7'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.5'}, {'Ubicación': '9.0'}, {'WiFi gratis': '10'}]"
25317,"Kallirois 72 & Syngrou Avenue, Atenas, 11741, Grecia","El Ilissos es un hotel de 4 estrellas situado a 1,5 km de la Acrópolis y cuenta con bar en el jardín de la azotea, que goza de vistas al Partenón. La estación de tranvía y metro de Syngrou Fix (salida de la calle Drakou) se halla a 10 minutos a pie.

Las habitaciones son elegantes y están insonorizadas. Incluyen aire acondicionado, TV vía satélite, radio, nevera, minibar y escritorio.

El restaurante del Hotel Ilissos prepara especialidades mediterráneas e internacionales. Se sirve un desayuno buffet a diario. Hay servicio de habitaciones.

La recepción está abierta 24 horas y ofrece información turística y servicio de alquiler de bicicletas y coches. Hay WiFi gratuita en todo el hotel.

El Illisos Hotel está bien comunicado con todos los medios de transporte, lo que facilita a los huéspedes las visitas a los numerosos lugares de interés de la ciudad. Las playas de Atenas se encuentran a solo 4 km.",,37.96132876,23.72018516,"[{'Habitación Doble - 1 o 2 camas': '2 camas individualeso1 cama doble'}, {'Habitación Triple': '3 camas individuales'}, {'Habitación Individual': '1 cama individual'}, {'Personal': '9.1'}, {'Instalaciones y servicios': '8.1'}, {'Limpieza': '8.6'}, {'Confort': '8.5'}, {'Relación calidad-precio': '8.4'}, {'Ubicación': '8.0'}, {'WiFi gratis': '8.3'}]"
25330,"4601 Ridgeview Road, Atlanta, GA 30338, Estados Unidos","Este hotel está cerca de la interestatal 285, en el distrito financiero y comercial Perimeter de Atlanta, y ofrece fácil acceso al sistema de transporte público MARTA.

El Sonesta ES Suites Atlanta - Perimeter Center sirve un desayuno buffet gratuito de 06:30 a 09:30 de lunes a viernes y de 07:30 a 10:30 los sábados y domingos.

Las suites del Sonesta ES Suites Atlanta - Perimeter Center cuentan con cocina totalmente equipada. Los huéspedes podrán disfrutar de la amplia zona de trabajo y de la conexión inalámbrica a internet gratuita.

Después de un refrescante baño en la piscina al aire libre, los huéspedes del Sonesta ES Suites Atlanta - Visitors también pueden caminar hasta el centro comercial Perimeter Center Place, que ofrece una variedad de restaurantes, entretenimiento y tiendas.",,33.9321647,-84.3440593,
25333,"Ironda 4, Atenas, 11635, Grecia",,"['Buen desayuno', 'Habitaciones sin humo', 'WiFi gratis', 'Bar', 'Traslado aeropuerto', 'Terraza', 'Ascensor', 'Servicio de habitaciones', 'Calefacción', 'Recepción 24 horas']",37.9706773,23.7429542,
25337,"4601 Ridgeview Road, Atlanta, GA 30338, Estados Unidos","Este hotel está cerca de la interestatal 285, en el distrito financiero y comercial Perimeter de Atlanta, y ofrece fácil acceso al sistema de transporte público MARTA.

El Sonesta ES Suites Atlanta - Perimeter Center sirve un desayuno buffet gratuito de 06:30 a 09:30 de lunes a viernes y de 07:30 a 10:30 los sábados y domingos.

Las suites del Sonesta ES Suites Atlanta - Perimeter Center cuentan con cocina totalmente equipada. Los huéspedes podrán disfrutar de la amplia zona de trabajo y de la conexión inalámbrica a internet gratuita.

Después de un refrescante baño en la piscina al aire libre, los huéspedes del Sonesta ES Suites Atlanta - Visitors también pueden caminar hasta el centro comercial Perimeter Center Place, que ofrece una variedad de restaurantes, entretenimiento y tiendas.",,33.9321647,-84.3440593,
25344,"16,Karageorgi Servias, Atenas, 10562, Grecia","El Astor Hotel se encuentra en el triángulo histórico de Atenas, a 100 metros de la plaza Syntagma. El establecimiento ofrece vistas a la Acrópolis desde muchas de las habitaciones y desde el restaurante que hay en la azotea.

Las habitaciones del Astor disponen de aire acondicionado, TV y nevera pequeña.

El Astor Hotel cuenta con 2 salas de conferencias totalmente equipadas y conexión WiFi gratuita.

Por las mañanas se sirve un desayuno buffet americano en el restaurante Bella Villa, que está en la última planta del complejo y también prepara platos de cocina internacional con vistas a la Acrópolis. En el bar del vestíbulo se pueden tomar varios tipos de bebidas en un ambiente informal.

El Astor Hotel está a 1 km de la Acrópolis y a pocos pasos del Parlamento, el barrio de Plaka y el templo de Zeus Olímpico. En la zona se pueden encontrar diferentes tiendas y la estación de metro de Syntagma queda a 2 calles del establecimiento.",,37.97655742,23.73243481,
25345,"52 Χαριλάου Τρικούπη, Atenas, 10680, Grecia","El White Tundra Studio se encuentra en el centro de Atenas, a poca distancia del edificio central de la Universidad de Atenas y del Museo Arqueológico Nacional de Atenas, y ofrece WiFi gratuita, aire acondicionado, nevera y cafetera. Se encuentra a 1,2 km del Teatro Nacional de Grecia y dispone de ascensor. Este establecimiento para no fumadores se encuentra a menos de 1 km de la estación de metro Omonia.

El apartamento tiene balcón, vistas al patio interior, 1 dormitorio, sala de estar, TV de pantalla plana, cocina equipada con horno y microondas y baño con ducha a ras de suelo. Se proporcionan toallas y ropa de cama.

A poca distancia del establecimiento se pueden hacer visitas turísticas.

Cerca del apartamento hay varios lugares de interés, como el Museo de Arte de las Cícladas, la plaza Omonia y la plaza Syntagma. El aeropuerto Eleftherios Venizelos es el más cercano y está a 26 km del White Tundra Studio. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Habitaciones familiares', 'Habitaciones sin humo', 'Aire acondicionado', 'WiFi gratis', 'Traslado aeropuerto', 'Ascensor', 'Calefacción']",37.984409,23.7363036,
25868,"11505 Medlock Bridge Rd, Johns Creek, GA 30097-1558, Estados Unidos","El Hyatt Place Atlanta Duluth Johns Creek ofrece alojamiento de 3 estrellas en Johns Creek, a 38 km de la talla de Stone Mountain y a 40 km del estadio Truist Park. Este hotel de 3 estrellas cuenta con centro de fitness y habitaciones con aire acondicionado, WiFi gratuita y baño privado. El establecimiento es para no fumadores y se halla a 38 km del Museo Atlanta History Center.

Todos los alojamientos del hotel disponen de zona de estar y TV de pantalla plana con canales por cable. Todas las habitaciones del Hyatt Place Atlanta Duluth Johns Creek incluyen toallas y ropa de cama.

Se sirve un desayuno americano.

El Hyatt Place Atlanta Duluth Johns Creek cuenta con terraza solárium.

Hay recepción 24 horas, salón común y centro de negocios.

El hotel se encuentra a 41 km de la estación de metro MARTA-Indian Creek y del Teatro Cobb Energy Centre. El aeropuerto DeKalb-Peachtree, situado a 26 km del Hyatt Place Atlanta Duluth Johns Creek, es el más cercano.","['Buen desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'WiFi gratis', 'Gimnasio', 'Parking gratis', 'Tetera/cafetera en todas las habitaciones']",34.059383,-84.17297,
25874,"4155 Southwest 40th Boulevard, Gainesville, FL 32608, Estados Unidos","Este hotel de Gainesville ofrece una piscina al aire libre y un servicio de enlace con el aeropuerto. Está situado a 1 minuto en coche del parque Dogwood y dispone de habitaciones modernas con TV de pantalla plana por cable.

Los alojamientos del SpringHill Suites Gainesville cuentan con zona de estar, aire acondicionado, nevera pequeña y microondas.

El SpringHill Suites Gainesville alberga un centro de fitness bien equipado con máquinas de ejercicio cardiovascular. Además, hay aparcamiento público gratuito. El hotel se encuentra a 10 minutos en coche del aeropuerto regional de Gainesville.",,29.61640842,-82.38306284,"[{'Suite con cama extragrande y sofá cama': '1 cama doble extragrandey1 sofá cama'}, {'Suite Doble con sofá cama': '2 camas doblesy1 sofá cama'}, {'Personal': '9.0'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.6'}, {'Confort': '8.4'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '9.0'}]"
25894,"501 North High Street, Columbus, OH 43215, Estados Unidos","Este hotel se encuentra a poca distancia de varios lugares de interés como el centro de convenciones de Columbus y ofrece habitaciones acogedoras y modernas en pleno centro de la ciudad.

Cerca del Hampton Inn and Suites Columbus Downtown hay varios lugares de interés como la Universidad Estatal de Ohio y el Arena Grand Theatre. A pocos minutos se hallan varias galerías, restaurantes, centros comerciales y una vida nocturna de lo más animada.

El Downtown Columbus Hampton Inn and Suites ofrece desayuno diario gratuito, así como conexión gratuita a internet de alta velocidad. El hotel también cuenta con centro de fitness de última generación con piscina cubierta y sauna.",,39.97232679,-83.00272822,
25907,"3905 Sw 43rd Street, Gainesville, 32608, Estados Unidos","Este hotel de Gainesville admite mascotas y ofrece un desayuno buffet caliente todos los días y una piscina al aire libre. Se encuentra a solo 4,8 km de la Universidad de Florida. Hay conexión WiFi gratuita en todas las habitaciones.

Las habitaciones del hōm hotel + suites presentan una decoración tradicional y disponen de TV vía satélite y zona de estar adicional.

Los huéspedes pueden hacer ejercicio en el centro de fitness 24 horas del Gainesville hōm hotel + suites o utilizar las instalaciones para reuniones del hotel. También hay una lavandería automática.

Este hotel está situado junto a la interestatal 75, a solo 10 minutos en coche del centro de Gainesville. El estadio Ben Hill Griffin se encuentra a 6,4 km.",,29.616984,-82.389175,"[{'Habitación adaptada para personas con movilidad reducida/discapacidad auditiva - 1 cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación con ducha a ras de suelo y cama extragrande - Adaptada para personas de movilidad reducida - Para no fumadores': '1 cama doble extragrande'}, {'Habitación Deluxe con cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación - 1 cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Suite de 1 dormitorio con cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Deluxe con 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Habitación con 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Estudio Suite con 2 camas grandes - No fumadores': '1 sofá camay2 camas dobles grandes'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.5'}, {'Confort': '8.4'}, {'Relación calidad-precio': '8.4'}, {'Ubicación': '8.9'}, {'WiFi gratis': '8.5'}]"
25910,"92-109, Quai Jean Jaurès, 71000 Mâcon, Francia","Best Western Plus Boutique Hôtel d'Europe et d'Angleterre is located in central Macon, with some rooms overlooking the River Saône. "" The hotel was originally built in the 19th century, and fully renovated in 2013, and offers free Wi-Fi and traditional rooms with a private bathroom.""

Breakfast Buffet are available in the mornings. There are a number of restaurants and bars along the Quai Lamartine, within easy walking distance of Best Western Plus Boutique  Hôtel d'Europe et d'Angleterre.

All of the Best Western Plus Boutique Hôtel d'Europe et d'Angleterre's guest rooms have lift access and some overlook the river. They all include a safe, a flat-screen TV and a courtesy tray.

Guests can enjoy visits to Macon’s old town and Saint-Vincent. Macon Cathedral and Saint Pierre Church are located within walking distance of the hotel.",,46.30850026,4.83710781,
25923,"95 Highway 247 South, Warner Robins, GA 31088, Estados Unidos","El Comfort Inn & Suites at Robins Air Force Base se encuentra a menos de 1 calle de la base aérea de Robins y del Museo de Aviación. Este hotel de Warner Robins, Georgia, se encuentra a 4,8 km del club de golf de Landings y del campo de golf International City. El Anchor Glass Container Corporation, Northrop Grumman y Corporate Point se encuentran a 4,8 km. A pocos minutos se encuentran el Georgia National Fairgrounds & Agricenter, Georgia Agrirama y el aeropuerto regional de Middle Georgia.

El establecimiento ofrece conexión WiFi gratuita de alta velocidad en todas las habitaciones, centro de negocios, prensa diaria gratuita, llamadas locales gratuitas y café gratuito las 24 horas en el vestíbulo. El hotel alberga un centro de fitness y una piscina exterior de temporada con terraza.

Las habitaciones son amplias y disponen de microondas, nevera, cafetera, secador de pelo, plancha, tabla de planchar y TV por cable con HBO, CNN, ESPN y Disney Channel gratuitos. Algunas habitaciones tienen bañera hidromasaje.

El desayuno incluye huevos, carne, yogur, fruta fresca, cereales y una selección de gofres calientes. En los alrededores hay una gran variedad de restaurantes y coctelerías. En las inmediaciones también hay varias tiendas especializadas.

Los huéspedes en estancia de negocios podrán disfrutar de servicios de fax y fotocopias y tarifas competitivas para empresas. También hay 3 salas de reuniones. El establecimiento cuenta con lavadoras que funcionan con monedas y servicio de limpieza en seco. Este hotel admite mascotas por un pequeño suplemento.",,32.59666736,-83.59277666,
25928,"4080 Watson Boulevard, Warner Robins, GA 31093, Estados Unidos","La Quinta Inn and Suites. El Warner Robins - Robins AFB ofrece conexión WiFi gratuita, desayuno buffet caliente gratuito y piscina cubierta. Este hotel de Georgia se encuentra a 14 km de la base aérea Robins.

Las habitaciones disponen de TV de pantalla plana por cable, nevera pequeña y cafetera. También incluyen escritorio y caja fuerte. El baño privado incluye ducha o bañera y secador de pelo.

La Quinta Inn & Suites alberga un centro de fitness. Se ofrece café gratuito en el vestíbulo del hotel. Hay aparcamiento gratuito.

El centro comercial Houston County Galleria está a 2,4 km del hotel. El Museo de la Aviación está a 16 minutos en coche. La autopista 41 está a 800 metros del establecimiento.",,32.61558711,-83.70225571,"[{'Habitación Executive adaptada para personas de movilidad reducida - 1 cama extragrande': '1 cama doble extragrande'}, {'Suite con cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Suite con 2 camas grandes - No fumadores': '1 sofá camay2 camas dobles grandes'}, {'Habitación Deluxe con cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación adaptada para personas de movilidad reducida - 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Suite Deluxe con cama extragrande para no fumadores': '1 cama doble extragrande'}, {'Suite Doble de 1 dormitorio para no fumadores - Anexo': '1 cama doble extragrande'}, {'Personal': '8.9'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.3'}, {'Confort': '8.4'}, {'Relación calidad-precio': '8.0'}, {'Ubicación': '8.8'}, {'WiFi gratis': '8.6'}]"
25929,"3101 Watson Boulevard, Warner Robins, GA 31093, Estados Unidos","Este hotel, ubicado en Warner Robins, Georgia, ofrece amplias habitaciones estilo suites a pocos minutos de la base aérea Robins Air Force, de la zona de restaurantes y de otros lugares de interés.

El Comfort Suites cuenta con un gimnasio, una piscina cubierta climatizada y bañera de hidromasaje. Después de nadar o hacer ejercicio, podrá relajarse en una de las espaciosas suites, que ofrecen neveras, microondas y televisión por cable con canal de película HBO y canal ESPN de deportes de cortesía.

A unos minutos en coche del Confort Warner Robins hay varios lugares de interés, como el Museo de la Aviación de la base aérea Robins Air Force y el recinto ferial Nacional de Georgia. El hotel también está cerca del centro comercial Galleria y del Centro Médico de Houston.",,32.61628182,-83.69368002,
25931,"102 Rigby Drive, Warner Robins, GA 31088, Estados Unidos",,"['Desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'WiFi gratis', 'Parking gratis']",32.59289355,-83.62961948,
25932,"3101 Watson Boulevard, Warner Robins, GA 31093, Estados Unidos",,"['Buen desayuno', 'Secador de pelo', 'Nevera', 'WiFi gratis', 'Baño privado', 'Microondas', 'Tetera/cafetera en todas las habitaciones']",32.61628182,-83.69368002,
25934,"4080 Watson Boulevard, Warner Robins, GA 31093, Estados Unidos","La Quinta Inn and Suites. El Warner Robins - Robins AFB ofrece conexión WiFi gratuita, desayuno buffet caliente gratuito y piscina cubierta. Este hotel de Georgia se encuentra a 14 km de la base aérea Robins.

Las habitaciones disponen de TV de pantalla plana por cable, nevera pequeña y cafetera. También incluyen escritorio y caja fuerte. El baño privado incluye ducha o bañera y secador de pelo.

La Quinta Inn & Suites alberga un centro de fitness. Se ofrece café gratuito en el vestíbulo del hotel. Hay aparcamiento gratuito.

El centro comercial Houston County Galleria está a 2,4 km del hotel. El Museo de la Aviación está a 16 minutos en coche. La autopista 41 está a 800 metros del establecimiento.",,32.61558711,-83.70225571,"[{'Habitación Executive adaptada para personas de movilidad reducida - 1 cama extragrande': '1 cama doble extragrande'}, {'Suite con cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Suite con 2 camas grandes - No fumadores': '1 sofá camay2 camas dobles grandes'}, {'Habitación Deluxe con cama extragrande - No fumadores': '1 cama doble extragrande'}, {'Habitación adaptada para personas de movilidad reducida - 2 camas grandes - No fumadores': '2 camas dobles grandes'}, {'Suite Deluxe con cama extragrande para no fumadores': '1 cama doble extragrande'}, {'Suite Doble de 1 dormitorio para no fumadores - Anexo': '1 cama doble extragrande'}, {'Personal': '8.9'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.3'}, {'Confort': '8.4'}, {'Relación calidad-precio': '8.0'}, {'Ubicación': '8.8'}, {'WiFi gratis': '8.6'}]"
25942,"92-109, Quai Jean Jaurès, 71000 Mâcon, Francia","Best Western Plus Boutique Hôtel d'Europe et d'Angleterre is located in central Macon, with some rooms overlooking the River Saône. "" The hotel was originally built in the 19th century, and fully renovated in 2013, and offers free Wi-Fi and traditional rooms with a private bathroom.""

Breakfast Buffet are available in the mornings. There are a number of restaurants and bars along the Quai Lamartine, within easy walking distance of Best Western Plus Boutique  Hôtel d'Europe et d'Angleterre.

All of the Best Western Plus Boutique Hôtel d'Europe et d'Angleterre's guest rooms have lift access and some overlook the river. They all include a safe, a flat-screen TV and a courtesy tray.

Guests can enjoy visits to Macon’s old town and Saint-Vincent. Macon Cathedral and Saint Pierre Church are located within walking distance of the hotel.",,46.30850026,4.83710781,
