hotel_id,direction,description,attributes,latitude,longitude,scores
3650,"22 Via Alfonso la Marmora, San Marco - Santissima Annunziata, 50121 Florencia, Italia","La CASA IVH BNB es un alojamiento sostenible situado en el centro de Florencia y ofrece habitaciones insonorizadas. Hay cocina compartida, consigna de equipaje y WiFi gratuita en todas las instalaciones. Este bed and breakfast ofrece habitaciones familiares.

Los alojamientos de este bed and breakfast disponen de aire acondicionado, TV de pantalla plana con servicios de streaming, cocina, zona de comedor, caja fuerte y baño privado con ducha a ras de suelo, zapatillas y secador de pelo. Hay lavavajillas, horno, microondas, cafetera y hervidor de agua. Este bed and breakfast proporciona ropa de cama y toallas.

El bed and breakfast está cerca de la iglesia de San Marcos de Florencia, la Galería de la Academia y el centro de convenciones Fortezza da Basso. El aeropuerto más cercano es el de Florencia, ubicado a 9 km de la CASA IVH BNB.","['Guardaequipaje', 'Tetera/cafetera en todas las habitaciones', 'Aire acondicionado', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis']",43.78081346,11.26179343,
3757,"Birmingham B5 4TL, Gay Village Birmingham, Birmingham, Reino Unido","El Southside Apartments, Sleeps 4, Free Parking está situado a 100 metros de Birmingham Back to Backs y a 200 metros del teatro Hippodrome. Ofrece alojamiento en el centro de Birmingham. Se encuentra a 1,2 km de Gas Street Basin y dispone de ascensor.

Este apartamento de 1 dormitorio cuenta con WiFi gratuita, TV de pantalla plana, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

Cerca del apartamento hay varios lugares de interés, como Broad Street, Symphony Hall y Birmingham New Street. El aeropuerto más cercano es el de Birmingham, ubicado a 14 km del Southside Apartments, Sleeps 4, Free Parking..","['¿Puedo llevar a mi mascota?', '¿Cuál es el horario de check-in y check-out?', '¿Se sirven desayunos?', '¿Hay habitaciones con bañera de hidromasaje?', '¿Puedo aparcar aquí?', 'WiFi gratis', '¿Hay piscina?', '¿Hay spa?', '¿Hay restaurante?', '¿Hay habitaciones con vistas al mar?']",52.4736879,-1.8973585,[{'Apartamento de 1 dormitorio': '1 cama doble'}]
3792,"79 Mere Green Road, Birmingham, B75 5BY, Reino Unido",,"['Tostadora', 'Parking gratis', 'Secadora de ropa', 'Mesa de comedor', 'Fogones', 'Horno', 'WiFi gratis', 'Productos de limpieza']",52.5877596,-1.8229498,
3864,"Halfords Lane, Birmingham, B66 1BB, Reino Unido","One Bedroom apartment Serviced apartment Smethwick flat 320 is located in Birmingham, 5.1 km from Museum of the Jewellery Quarter, 5.7 km from Arena Birmingham, as well as 5.8 km from The ICC-Birmingham. Free WiFi is featured throughout the property and private parking is available on site. The accommodation provides a lift and full-day security for guests.

The 1-bedroom apartment comes with a living room with a flat-screen TV, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Library of Birmingham is 6.1 km from the apartment, while Broad Street is 6.3 km away. The nearest airport is Birmingham Airport, 21 km from One Bedroom apartment Serviced apartment Smethwick flat 320.",,52.50358875,-1.96779819,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '8.8'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '8.8'}]"
3889,"18 Pennard Grove, Birmingham, B32 2LW, Reino Unido","El Cosy two bedroom first floor apartment se encuentra en Birmingham, a 6,2 km de Brindleyplace, a 6,5 km de Gas Street Basin y a 6,5 km de la Universidad de Birmingham. Ofrece aparcamiento privado gratuito y se encuentra a 4,7 km de la Casa y Jardín de Winterbourne y a 5,8 km de Broad Street.

Este apartamento de 2 dormitorios cuenta con conexión WiFi gratuita, TV de pantalla plana y cocina con nevera y lavavajillas. Se proporcionan toallas y ropa de cama.

El Symphony Hall y el Cadbury World se encuentran a 6,7 km del apartamento. El aeropuerto más cercano es el de Birmingham, ubicado a 20 km del Cosy two bedroom first floor apartment.",,52.4535427,-1.9784469,"[{'Personal': '10'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
3908,"Halfords Lane, Birmingham, B66 1BB, Reino Unido","One Bedroom Serviced apartments Flat 311 is located in Birmingham, 5.1 km from Museum of the Jewellery Quarter, 5.7 km from Arena Birmingham, and 5.8 km from The ICC-Birmingham. Free WiFi is featured throughout the property and private parking is available on site. The accommodation provides a lift and full-day security for guests.

The 1-bedroom apartment comes with a living room with a flat-screen TV, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

Library of Birmingham is 6.1 km from the apartment, while Broad Street is 6.3 km away. The nearest airport is Birmingham Airport, 21 km from One Bedroom Serviced apartments Flat 311.",,52.50364752,-1.96778746,"[{'Personal': '10'}, {'Instalaciones y servicios': '8.8'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '8.8'}]"
3910,"90 Stockfield Road, Birmingham, B27 6BB, Reino Unido","El Home in Birmingham Cosy Stays ofrece vistas al jardín y alojamiento con jardín y patio a unos 6,7 km de Birmingham Back to Backs. El establecimiento se encuentra a unos 7 km del teatro Hippodrome, a 7,4 km de Birmingham New Street y a 7,5 km del Symphony Hall. Hay WiFi gratuita en todas las instalaciones y el Museo Nacional de la Motocicleta está a 3,8 km.

Esta casa sostenible cuenta con 3 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con horno, microondas, lavadora, tostadora y nevera. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

La biblioteca de Birmingham y Gas Street Basin se encuentran a 7,5 km de la casa. El aeropuerto más cercano es el de Birmingham, ubicado a 8 km del Home in Birmingham Cosy Stays.",,52.4544767,-1.8277222,
3949,"3340 Buckboard Road, Montgomery, AL 36116, Estados Unidos",,"['TV de pantalla plana', 'Vistas', 'Parking gratis', 'Cocina', 'Habitaciones sin humo', 'Calefacción', 'Lavadora', 'Zona de cocina']",32.332976,-86.224048,
4064,"Moorcroft Drive 2916, Montgomery, 36116, Estados Unidos","El Near Hospital & Dining- Merry on Moorcroft ofrece aire acondicionado y se encuentra en Montgomery, a 6,5 km del Museo Fitzgerald y a 9,4 km del Capitolio de Alabama. Esta casa se encuentra a 10 km del Museo Rosa Parks y a 20 km del zoológico de Montgomery.

Esta casa cuenta con conexión WiFi gratuita, TV, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

El monumento a los derechos civiles y la iglesia bautista de la avenida Dexter se encuentran a 10 km de la casa. El aeropuerto más cercano es el aeropuerto regional de Montgomery, situado a 15 km del Near Hospital & Dining- Merry on Moorcroft.",,32.3209743,-86.2517102,
4080,"Mobile, 36604, Estados Unidos","Hermoso retiro móvil con cubierta y porche delantero! Se encuentra en Mobile, a 2 km del Museo del Carnaval de Mobile, a 5,6 km del parque USS Alabama Battleship Memorial Park y a 1,7 km del centro cívico de Mobile. Se encuentra a 21 km de la Universidad de Mobile y ofrece WiFi gratuita en todas las instalaciones.

Esta casa de 2 dormitorios cuenta con sala de estar con TV de pantalla plana por cable y reproductor de DVD y cocina totalmente equipada con nevera. Se proporcionan toallas y ropa de cama.

La casa está a 2,5 km del estadio Ladd Peebles y a 2,6 km de la terminal de cruceros Mobile Alabama. El aeropuerto regional de Mobile es el más cercano y está a 19 km del Lovely Mobile Retreat with Deck and Front Porch!.","['Parking adaptado para personas de movilidad reducida', 'Tostadora', 'Habitaciones sin humo', 'Cafetera', 'WiFi gratis', 'Parking en el alojamiento', 'Parking en la calle']",30.679611,-88.057216,
4086,"2 Via Costantino Nigra, Lungarno del Tempio, 50136 Florencia, Italia","El Lungarno House Florence ofrece alojamiento con aire acondicionado y balcón en Florencia. Se encuentra a 2,3 km de la catedral de Santa Maria del Fiore y dispone de ascensor. Este establecimiento para no fumadores se encuentra a 2,1 km de la Piazza della Signoria.

Este apartamento de 2 dormitorios cuenta con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina totalmente equipada con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

La Galería de los Uffizi y la Piazza del Duomo di Firenze se encuentran a 2,4 km del apartamento. El aeropuerto más cercano es el de Florencia, ubicado a 11 km del Lungarno House Florence.",,43.7657798,11.2797375,"[{'Personal': '9.7'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.7'}, {'Confort': '10'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.4'}]"
4205,"Via Carlo Cattaneo, 50136 Florencia, Italia",,"['Aire acondicionado', 'Parking gratis', 'Jardín', 'Barbacoa', 'Calefacción', 'Habitaciones sin humo', 'Terraza', 'WiFi gratis']",43.76684652,11.30456692,"[{'Personal': '9.8'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.7'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '8.7'}, {'WiFi gratis': '10'}]"
4234,"1 Vicolo dei Malespini, Uffizi, 50122 Florencia, Italia",,"['Aire acondicionado', 'Calefacción', 'Mesa de comedor', 'Fogones', 'WiFi gratis', 'Ascensor']",43.7696332,11.254919,
4558,"7 Via Rosina, San Lorenzo, 50123 Florencia, Italia","El Appartamento Vittoria - City Center se encuentra en pleno centro de Florencia, a poca distancia de Santa Maria Novella y del palacio Strozzi. Ofrece WiFi gratuita, aire acondicionado, horno y hervidor de agua. Este apartamento sostenible se encuentra a menos de 1 km del centro de convenciones Fortezza da Basso y a 7 minutos a pie de la iglesia de San Marcos de Florencia. Este establecimiento para no fumadores se encuentra a 500 metros de la Galería de la Academia.

El apartamento ha sido reformado recientemente y cuenta con 1 dormitorio independiente, 1 baño, cocina totalmente equipada con zona de comedor y lavavajillas y sala de estar con TV de pantalla plana. Se proporcionan toallas y ropa de cama. También incluyen bombones o galletas.

Cerca del apartamento hay varios lugares de interés, como la Piazza del Duomo di Firenze, la Piazza della Signoria y la catedral de Santa Maria del Fiore. El aeropuerto más cercano es el de Florencia, ubicado a 9 km del Appartamento Vittoria - City Center.","['Aire acondicionado', '¿Puedo llevar a mi mascota?', '¿Cuál es el horario de check-in y check-out?', '¿Se sirven desayunos?', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', 'Habitaciones familiares', 'WiFi gratis', '¿Hay piscina?', '¿Hay spa?']",43.7767113,11.2547244,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
4561,"Via San Gallo 72 Nero, San Marco - Santissima Annunziata, 50127 Florencia, Italia",,"['Tetera/cafetera en todas las habitaciones', 'Bar', 'Servicio de habitaciones', 'Recepción 24 horas', 'Servicio de lavandería', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'WiFi gratis', 'Ascensor']",43.78040546,11.25891834,"[{'Habitación Doble Deluxe - 1 o 2 camas': '1 cama doble grandeo2 camas individuales'}, {'Habitación Doble Executive con terraza - 1 o 2 camas': '1 cama doble grandeo2 camas individuales'}, {'Personal': '9.9'}, {'Instalaciones y servicios': '9.5'}, {'Limpieza': '9.7'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '9.5'}, {'WiFi gratis': '9.4'}]"
4575,"17 Costa dei Magnoli, 50125 Florencia, Italia",El Magnoli Luxury View with Terrace se encuentra en Florencia.,"['Aire acondicionado', 'Mesa de comedor', 'Terraza', 'Horno', 'WiFi gratis', 'Ascensor']",43.7662308,11.2544152,[]
4587,"Via Calimaruzza 1, Uffizi, 50123 Florencia, Italia","La Signoria di Firenze se encuentra en el corazón del centro histórico de Florencia, a sólo 20 metros de la Piazza della Signoria. Ofrece acceso gratuito a Internet y habitaciones con baño.

Las modernas habitaciones de la Signoria cuentan con conexión inalámbrica y por cable a internet, aire acondicionado y TV LCD digital.

El bufé de desayuno y los periódicos gratuitos están disponibles todas las mañanas en la pensión La Signoria di Firenze. El personal puede ayudarle con los arreglos de viajes y las reservas en museos y restaurantes.

La Signoria di Firenze se encuentra en una pequeña calle que comunica la plaza principal de la Signoria con el mercado de la paja de la Loggia del Porcellino. El Ponte Vecchio y la Galería de los Uffizi están a sólo 5 minutos a pie.",,43.76989249,11.25507206,"[{'Habitación Individual': '1 cama individual'}, {'Habitación Doble': '1 cama doble grande'}, {'Habitación cuádruple': '2 camas dobles grandes'}, {'Personal': '9.8'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.7'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '9.9'}, {'WiFi gratis': '8.8'}]"
4603,"Via de' Guicciardini, 10, Santo Spirito, 50125 Florencia, Italia","El Ponte Vecchio - Guicciardini n.10 se halla a 100 metros del Ponte Vecchio de Florencia y ofrece alojamiento con WiFi gratuita y aire acondicionado.

Este apartamento dispone de zona de cocina totalmente equipada, zona de estar, TV de pantalla plana y baño privado con bañera o ducha y bidet.

El Ponte Vecchio - Guicciardini n.10 se sitúa a 300 metros del palacio Pitti, a 400 metros del palacio Strozzi y a 6 km del aeropuerto de Florencia.","['Aire acondicionado', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor', 'Parking en el alojamiento', 'Zona de fumadores']",43.7671889,11.2522302,
4627,"34 Via Pietrapiana, 50121 Florencia, Italia","El Pietrapiana Boutique Apartments ofrece WiFi gratuita y se encuentra a 200 metros del mercado de Sant'Ambrogio.

Todos los alojamientos están equipados con aire acondicionado y TV de pantalla plana. Algunos alojamientos tienen cocina con lavavajillas.

La Galería de la Academia se encuentra a 2,1 km del apartamento, mientras que el Palazzo Vecchio está a 2,2 km. El aeropuerto más cercano es el de Florencia, ubicado a 9 km.",,43.771486,11.265324,
4632,"Via dell'Ariento, 3, San Lorenzo, 50123 Florencia, Italia","El Chic Stay Boutique Apartments es un apartamento recientemente reformado situado en el centro de Florencia y ofrece conexión WiFi gratuita y aparcamiento privado. Este apartamento sostenible se encuentra a 600 metros del palacio Strozzi y a menos de 1 km del centro de convenciones Fortezza da Basso. El establecimiento se encuentra a 500 metros de Santa Maria Novella y a 400 metros del centro de la ciudad.

Todos los alojamientos del complejo de apartamentos cuentan con aire acondicionado, zona de estar y TV de pantalla plana con servicios de streaming. Dispone de cocina, zona de comedor y baño privado con albornoces, bidet y zapatillas. Hay lavavajillas, horno, nevera, cafetera y hervidor de agua. Los alojamientos del complejo de apartamentos incluyen ropa de cama y toallas.

Cerca del apartamento hay varios lugares de interés, como la iglesia de San Marcos de Florencia, la Galería de la Academia y la Piazza del Duomo di Firenze. El aeropuerto más cercano es el de Florencia, ubicado a 9 km del Chic Stay Boutique Apartments.",,43.7755141,11.2534431,"[{'Apartamento de 2 niveles con vistas': '1 cama doble extragrande'}, {'Apartamento - 2 niveles': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '9.9'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.7'}, {'Confort': '10'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '9.7'}, {'WiFi gratis': '10'}]"
4641,"22 Via Alfonso la Marmora, San Marco - Santissima Annunziata, 50121 Florencia, Italia","La CASA IVH BNB es un alojamiento sostenible situado en el centro de Florencia y ofrece habitaciones insonorizadas. Hay cocina compartida, consigna de equipaje y WiFi gratuita en todas las instalaciones. Este bed and breakfast ofrece habitaciones familiares.

Los alojamientos de este bed and breakfast disponen de aire acondicionado, TV de pantalla plana con servicios de streaming, cocina, zona de comedor, caja fuerte y baño privado con ducha a ras de suelo, zapatillas y secador de pelo. Hay lavavajillas, horno, microondas, cafetera y hervidor de agua. Este bed and breakfast proporciona ropa de cama y toallas.

El bed and breakfast está cerca de la iglesia de San Marcos de Florencia, la Galería de la Academia y el centro de convenciones Fortezza da Basso. El aeropuerto más cercano es el de Florencia, ubicado a 9 km de la CASA IVH BNB.",,43.78081346,11.26179343,"[{'Habitación Estándar - 1 cama grande': '1 cama doble grande'}, {'Habitación Superior - 1 cama grande': '1 cama doble grande'}, {'Habitación Doble Superior - 1 o 2 camas': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Doble Superior - 1 o 2 camas': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '9.6'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.7'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '9.3'}, {'WiFi gratis': '10'}]"
4668,"20 Via Giovanni Bovio, Campo di Marte, 50136 Florencia, Italia","El Kerasiá es un establecimiento sostenible situado en Florencia, a 1,9 km de la Piazza della Signoria, y ofrece jardín, habitaciones hipoalergénicas cómodas y WiFi gratuita. Se encuentra a 1,7 km de la catedral de Santa Maria del Fiore y ofrece una cocina compartida. Hay aparcamiento privado y una estación de carga para vehículos eléctricos.

Todos los alojamientos están equipados con aire acondicionado, TV de pantalla plana con servicios de streaming, minibar, hervidor de agua, ducha a ras de suelo, secador de pelo y escritorio. Los huéspedes pueden recibir bombones o galletas en la habitación. El baño es privado e incluye artículos de aseo gratuitos y ropa de cama.

El establecimiento alberga una cafetería.

Cerca del establecimiento hay varios lugares de interés, como la Piazza del Duomo di Firenze, la Galería de la Academia y el Palazzo Vecchio. El aeropuerto más cercano es el de Florencia, ubicado a 10 km del Kerasiá.","['Guardaequipaje', 'Tetera/cafetera en todas las habitaciones', 'Aire acondicionado', 'Jardín', 'Habitaciones sin humo', 'Calefacción', 'Servicio de limpieza diario', 'WiFi gratis', 'Parking', 'Zona de fumadores']",43.7740806,11.2737055,"[{'Habitación Doble con baño privado': '1 cama doble grande'}, {'Habitación Doble Deluxe - 1 o 2 camas': '1 cama doble extragrande'}, {'Habitación Doble con baño privado': '1 cama doble grande'}, {'Personal': '9.8'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.8'}, {'Confort': '9.8'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.1'}, {'WiFi gratis': '9.9'}]"
4684,"28 Via Maffia, Santo Spirito, 50125 Florencia, Italia","El Central cool apt S. Spirito, AC ofrece alojamiento con WiFi gratuita en Florencia, a menos de 1 km del palacio Strozzi, a 12 minutos a pie de Santa Maria Novella y a 1,8 km de la Galería de la Academia. El establecimiento se encuentra a 1 km de la Galería de los Uffizi, a 1,2 km del Palazzo Vecchio y a 800 metros del Ponte Vecchio. El establecimiento está a menos de 1 km del centro de la ciudad y a 6 minutos a pie del palacio Pitti.

El apartamento dispone de aire acondicionado, 1 dormitorio independiente, baño y zona de cocina totalmente equipada con nevera y fogones. Se proporcionan toallas y ropa de cama. Este alojamiento es para no fumadores.

Cerca del apartamento hay varios lugares de interés, como la Piazza del Duomo di Firenze, la Piazza della Signoria y la catedral de Santa Maria del Fiore. El aeropuerto más cercano es el de Florencia, ubicado a 10 km del Central cool apt S. Spirito, AC.",,43.7668259,11.2458813,
4695,"Duomo, 50122 Florencia, Italia","El Apartment Bufalini 2 - Raffaello by Interhome se encuentra en el centro de Florencia, a poca distancia de la Piazza del Duomo di Firenze y la Piazza della Signoria, y ofrece WiFi gratuita, aire acondicionado, microondas y cafetera. Este apartamento sostenible se encuentra a 400 metros de la catedral de Santa María del Fiore y a 500 metros de la Galería de la Academia. Este establecimiento para no fumadores se encuentra a 700 metros de la iglesia de San Marcos, en Florencia.

Este apartamento de 1 dormitorio cuenta con sala de estar con TV vía satélite, zona de cocina totalmente equipada con lavavajillas y horno y baño con bidet.

Cerca del apartamento hay varios lugares de interés, como la Galería de los Uffizi, el Palazzo Vecchio y el Ponte Vecchio. El aeropuerto más cercano es el de Florencia, ubicado a 11 km del Apartment Bufalini 2 - Raffaello by Interhome.",,43.773823,11.258399,
4699,"21 Via di Mezzo, San Marco - Santissima Annunziata, 50121 Florencia, Italia","El Affittacamere Medusa es un establecimiento recientemente reformado situado en el centro de Florencia, a menos de 1 km de la Galería de la Academia y a 9 minutos a pie. El establecimiento tiene vistas al jardín y al patio interior y está a menos de 1 km de la Piazza del Duomo di Firenze. La galería Uffizi está a menos de 1 km y el Palazzo Vecchio, a 15 minutos a pie.

Los alojamientos incluyen escritorio. Los alojamientos incluyen WiFi gratuita y baño privado con bidet y secador de pelo. Los alojamientos incluyen ropa de cama y toallas.

Cerca del establecimiento hay varios lugares de interés, como la Piazza della Signoria, la iglesia de San Marcos de Florencia y la catedral de Santa Maria del Fiore. El aeropuerto más cercano es el de Florencia, ubicado a 10 km del Affittacamere Medusa.","['Guardaequipaje', 'Servicio de lavandería', '¿Se sirven desayunos?', 'Habitaciones sin humo', 'Calefacción', '¿Puedo aparcar aquí?', 'WiFi gratis', '¿Hay piscina?', 'Parking', '¿Hay spa?']",43.77208489,11.26431134,"[{'Habitación Doble con baño privado - 1 o 2 camas': '1 cama doble grandeo2 camas individuales'}, {'Habitación Triple Confort': '1 cama individualy1 cama doble grandeo3 camas individuales'}, {'Habitación Doble con vistas al jardín - 1 o 2 camas': '1 cama doble grandeo2 camas individuales'}, {'Personal': '10'}, {'Instalaciones y servicios': '9.5'}, {'Limpieza': '9.7'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.5'}, {'Ubicación': '9.7'}, {'WiFi gratis': '9.4'}]"
4708,"Via dei Martelli 10, Duomo, 50129 Florencia, Italia",,"['Spa y centro de bienestar', 'Tetera/cafetera en todas las habitaciones', 'Adaptado personas de movilidad reducida', 'Bar', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Desayuno excepcional', 'Habitaciones familiares', 'WiFi gratis', 'Parking privado']",43.77443285,11.25571847,
4712,"Via Incontri 4, Careggi - Rifredi, 50139 Florencia, Italia","El Armonie di Villa Incontri B & B está rodeado por un parque de 7 hectáreas y ofrece alojamiento en Florencia, a 500 metros del hospital Careggi. El establecimiento proporciona WiFi y aparcamiento privado, ambos gratuitos.

Las habitaciones de este bed and breakfast cuentan con aire acondicionado, TV de pantalla plana y baño privado con ducha, bidet y secador de pelo. Algunas tienen zona de estar.

El establecimiento alberga un salón compartido.

El Armonie di Villa Incontri B&B se encuentra a 2,4 km de la Fortezza da Basso, a 2,6 km del convento de San Marco y a 4 km del aeropuerto de Peretola.",,43.80181522,11.25339194,"[{'Habitación Doble Deluxe con vistas al jardín - 1 o 2 camas': '1 cama doble extragrandeo2 camas individuales'}, {'Habitación Deluxe': '1 cama doble extragrande'}, {'Habitación Deluxe': '1 cama doble extragrande'}, {'Habitación Doble con vistas al jardín - 1 o 2 camas': '1 cama doble extragrande'}, {'Estudio': '1 cama doble extragrande'}, {'Habitación Cuádruple Confort': '2 camas dobles extragrandeso2 camas individualesy1 cama doble extragrande'}, {'Personal': '9.9'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.7'}, {'Confort': '9.5'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '9.5'}, {'WiFi gratis': '9.2'}]"
4800,"17 Via dell'Anguillara Terzo piano, Uffizi, 50122 Florencia, Italia","Located in Florence, 600 metres from Cathedral of Santa Maria del Fiore and 600 metres from Piazza del Duomo di Firenze, La Torretta - Tintori apt offers air conditioning. It is set 500 metres from Uffizi Gallery and provides luggage storage space. The property is 300 metres from Piazza della Signoria, and within 500 metres of the city centre.

The apartment is equipped with 1 bedroom, a flat-screen TV and a fully equipped kitchenette that provides guests with a microwave, a toaster, a washing machine, a fridge and a stovetop. Towels and bed linen are provided in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Palazzo Vecchio, Accademia Gallery and Ponte Vecchio. The nearest airport is Florence Airport, 11 km from La Torretta - Tintori apt.","['Guardaequipaje', 'Aire acondicionado', 'Habitaciones sin humo', 'Calefacción', 'Parking']",43.769607,11.259433,[{'Apartamento de 1 dormitorio': '1 cama doble grande'}]
4811,"Via Palazzuolo 104 , Santa María Novella, 50123 Florencia, Italia","El Enjoy Florence se encuentra en el centro de Florencia, a poca distancia del palacio Strozzi y de Santa Maria Novella, y ofrece WiFi gratuita, aire acondicionado, microondas y cafetera. Este apartamento recientemente reformado se encuentra a 1,4 km del palacio Pitti y a 1,3 km del centro de convenciones Fortezza da Basso. Hay aparcamiento privado disponible por un suplemento.

El apartamento es amplio y cuenta con 1 dormitorio independiente, 1 baño, cocina totalmente equipada con zona de comedor y horno y 2 salas de estar con TV de pantalla plana. Se proporcionan toallas y ropa de cama. El alojamiento está insonorizado y cuenta con entrada privada.

Cerca del apartamento hay varios lugares de interés, como la Piazza del Duomo di Firenze, la Piazza della Signoria y la catedral de Santa Maria del Fiore. El aeropuerto más cercano es el de Florencia, ubicado a 9 km del Enjoy Florence.",,43.7746328,11.2445471,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
4830,"11 Via Tripoli, Santa Croce, 50122 Florencia, Italia","El Tripoli está situado en el centro de Florencia, a poca distancia de la galería Uffizi y del Palazzo Vecchio, y ofrece WiFi gratuita, aire acondicionado y utensilios de cocina y cafetera. El establecimiento se encuentra a 1,6 km del Piazzale Michelangelo, a 1,6 km de la Galería de la Academia y a 1,4 km del palacio Strozzi. Este establecimiento para no fumadores se encuentra a 1,1 km del Ponte Vecchio.

El apartamento es amplio y cuenta con 3 dormitorios, TV de pantalla plana, cocina totalmente equipada con nevera y fogones, lavadora y 2 baños con ducha. Se proporcionan toallas y ropa de cama.

Cerca del apartamento hay varios lugares de interés, como la Piazza della Signoria, la catedral de Santa Maria del Fiore y la Piazza del Duomo di Firenze. El aeropuerto más cercano es el de Florencia, ubicado a 12 km del Tripoli.","['Aire acondicionado', 'Habitaciones sin humo', 'Utensilios de cocina', 'Mesa de comedor', 'Fogones', 'WiFi gratis', 'Cafetera']",43.7667655,11.2653775,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '8.8'}]"
4839,"Piazza di San Lorenzo 5, San Lorenzo, 50123 Florencia, Italia","El Palazzo della Stufa Residenza D'Epoca ofrece alojamiento con vistas a la ciudad y wifi gratuita en el centro de Florencia, a poca distancia de Santa Maria Novella, el Palacio Strozzi y la iglesia de San Marcos de Florencia.

Todos los alojamientos disponen de baño privado con bidet, aire acondicionado, TV de pantalla plana y minibar.

Este bed and breakfast sirve un desayuno buffet o a la carta.

Cerca del Palazzo della Stufa Residenza D'Epoca hay varios lugares de interés, como la Galería de la Academia, la Piazza del Duomo di Firenze y la Piazza della Signoria. El aeropuerto de Florencia, el más cercano, está a 9 km del alojamiento.",,43.77513463,11.25485027,
4903,"1 Via de' Barbadori, Santo Spirito, 50125 Florencia, Italia",,"['Aire acondicionado', 'Calefacción', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor']",43.7674,11.25248,"[{'Personal': '9.8'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.2'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.0'}, {'Ubicación': '9.4'}]"
