user_id,time,text,resp.text,resp.time,hotel_id
104408475135530959279,1581800073892,Friendly staff & awesome atmosphere,Thank you for the review Cheryl! We appreciate your support and your business!,1581809949026.0,0x8855673fdb93843b:0xcb217eba221547c8
102611997440950129224,1514942150488,Great place. Love the atmosphere. They really take care of you. Will be back.,Thank you for the review!  We really appreciate it and your business!,1514942904513.0,0x8855673fdb93843b:0xcb217eba221547c8
103169621745346158911,1536756897264,Awsome place really enjoyed my hr massage,"Thank you for the review, Tanika!  We are so glad you enjoyed your massage and our spa.  We appreciate you and your business.",1536757824800.0,0x8855673fdb93843b:0xcb217eba221547c8
109182439426723786213,1516964291157,Only visited one time. Nice place. Plan to set up an appt. Soon,,,0x8855673fdb93843b:0xcb217eba221547c8
105060936006603394262,1510425112608,"Lauren gives wonderful facials,Kelly gives fantastic massages.",Thank you for the review Vicky. We always enjoy your visits!,1510435534571.0,0x8855673fdb93843b:0xcb217eba221547c8
111482946713567871868,1487113350730,Their staff is always friendly and welcoming.,Thank you for the review Amber!  We appreciate your loyalty and your business!,1487165967663.0,0x8855673fdb93843b:0xcb217eba221547c8
106752632782545123977,1529072745906,There are not enough nice things to say about this place. Reflexology with Jill is my go to,Thank you Kathleen! We really appreciate the review and your business!,1550836060215.0,0x8855673fdb93843b:0xcb217eba221547c8
115248530029170076076,1568815897778,Love this spa,Thank you so much Alisa!  We appreciate you and Thank You for your business!,1568817659634.0,0x8855673fdb93843b:0xcb217eba221547c8
111420274724048059098,1565411610777,Great job,Thank you for the review!  We appreciate your support and business!  Hope to see you again soon.,1565879831161.0,0x8855673fdb93843b:0xcb217eba221547c8
104746099546880082845,1571636713052,Amazing massage,Thank you for the review! We are glad you enjoyed your massage and appreciate your business! Thank you!,1571654134662.0,0x8855673fdb93843b:0xcb217eba221547c8
113958957104008178287,1505699552477,Great place to get pampered,Thank you for the review Kaitlin!,1505742098760.0,0x8855673fdb93843b:0xcb217eba221547c8
111247598320368853374,1551559453379,Looks nice,"Hello,  Have visited our Spa before?",1551709906719.0,0x8855673fdb93843b:0xcb217eba221547c8
109012550855367649872,1563456998886,"Friendly, Organized, Professional and Clean",Thank you for your business and your review!  We appreciate you!,1563466247863.0,0x8855673fdb93843b:0xcb217eba221547c8
114978097365374927631,1583072939715,Service,,,0x8855673fdb93843b:0xcb217eba221547c8
115934874778204261313,1507304803270,Awesome!,Thank you for the review Kisha!  We are thrilled you enjoyed your visit and appreciate your business!,1507306574658.0,0x8855673fdb93843b:0xcb217eba221547c8
117730078397735365824,1488900740903,Great Spa and Great Staff!,Thank you for the review!,1554228147115.0,0x8855673fdb93843b:0xcb217eba221547c8
108498416721329634492,1487875466529,Super awesome,Thank you so much!,1554228157698.0,0x8855673fdb93843b:0xcb217eba221547c8
100035235760426845585,1614772964481,,,,0x8855673fdb93843b:0xcb217eba221547c8
104172523397861590369,1505051382849,,Thank you for the review!! We appreciate your business Chue!,1505221510528.0,0x8855673fdb93843b:0xcb217eba221547c8
104963979194866961434,1554688118348,,Thank you for the review!,1554727676898.0,0x8855673fdb93843b:0xcb217eba221547c8
108588296368633994614,1582405058274,,Thank you for the review!  We appreciate your support and business!,1582474329452.0,0x8855673fdb93843b:0xcb217eba221547c8
111524894317067768106,1553011517815,,Thank you for the review Kent!,1553115308331.0,0x8855673fdb93843b:0xcb217eba221547c8
109540441368097745217,1583535261515,,Thank you for the review!! We appreciate your business.,1583549287452.0,0x8855673fdb93843b:0xcb217eba221547c8
118324852449607050376,1498738249933,,Thank you for the review!,1498739439914.0,0x8855673fdb93843b:0xcb217eba221547c8
100060965392841473945,1595368799851,,,,0x8855673fdb93843b:0xcb217eba221547c8
114822832340293862907,1615512382919,,,,0x8855673fdb93843b:0xcb217eba221547c8
105941298460236789484,1549118215003,,,,0x8855673fdb93843b:0xcb217eba221547c8
116063080720405640405,1499047557942,,Thank you for the review!  We appreciate your business!,1499270358551.0,0x8855673fdb93843b:0xcb217eba221547c8
118164216926807631903,1583605345066,,,,0x8855673fdb93843b:0xcb217eba221547c8
106618159458913157500,1570975413698,,,,0x8855673fdb93843b:0xcb217eba221547c8
117683043543291781885,1548944980589,,,,0x8855673fdb93843b:0xcb217eba221547c8
105818473580101720995,1618429682776,"Called 3 times to try to make an appointment with someone as a new client.
Was told to call back in 45 minutes and ask for a particular person.
I called back and was then told that she did not have access to anyone's schedule.
Received a call back over a week later and a message was left to call them. I had already
found a great place and am extremely happy with them.",,,0x89007d86ad895ee9:0x498a5a53bc300419
112669672805794625109,1599087288507,"Cindy did my hair and Tammy took the appointment. Easy in, easy out! I felt right at home with the relaxed and very clean atmosphere. Will definitely be going back.",,,0x89007d86ad895ee9:0x498a5a53bc300419
104729190362077186549,1607816676187,They are open even on Saturdays. Good distancing,,,0x89007d86ad895ee9:0x498a5a53bc300419
117100596185821606315,1604585631274,Madison does excellent hair and very accommodating  !,,,0x89007d86ad895ee9:0x498a5a53bc300419
117861438070345792909,1586855886582,"After trying several other salons in the area. I found Beauty and the Beach to be very professional. They would call me back, answer my questions, and make time for appointments that worked with my busy schedule. The whole staff is very pleasant and the atmosphere is upbeat.",,,0x89007d86ad895ee9:0x498a5a53bc300419
105677797470787530529,1591997940486,Visited here for first time. Christina is awesome!!,,,0x89007d86ad895ee9:0x498a5a53bc300419
104915978961226270399,1561598405184,"My hair was so badly damaged, this young beautiful girl (forgot her name 🤦‍♀️) made my hair look amazing.  Wish I had a before and after.",,,0x89007d86ad895ee9:0x498a5a53bc300419
110406609012150595921,1557592047665,Madison did a fabulous job! Highly recommend her,,,0x89007d86ad895ee9:0x498a5a53bc300419
117743566737767863348,1537556599918,"Had my nails done at La Di Da and love the shop, Hannah and Eileen and my nails",,,0x89007d86ad895ee9:0x498a5a53bc300419
112278122714684061377,1553312062001,Just great stylists and great place to go!,,,0x89007d86ad895ee9:0x498a5a53bc300419
112922887906788193250,1487258599338,Tammy ALWAYS gives my haircut a good style! Very clean & attractive salon.,,,0x89007d86ad895ee9:0x498a5a53bc300419
114047600581747483823,1468182495495,Upscale service but not upscale prices.,,,0x89007d86ad895ee9:0x498a5a53bc300419
100418687283303881135,1498007339963,Love my Christina....she's great,,,0x89007d86ad895ee9:0x498a5a53bc300419
102403200270142040612,1543625543583,Wonderful staff!,,,0x89007d86ad895ee9:0x498a5a53bc300419
115874952636057610954,1537041348621,Love my Renee !!,,,0x89007d86ad895ee9:0x498a5a53bc300419
118187973631588240066,1592430084012,Renee James! !!!!!!!!! The very best  !!!!!! !,,,0x89007d86ad895ee9:0x498a5a53bc300419
112412900604628309298,1509317439255,Chrisi always spruces up my color and knows how to cut long layers very well!,,,0x89007d86ad895ee9:0x498a5a53bc300419
103510074338580472224,1580652947126,Very friendly,,,0x89007d86ad895ee9:0x498a5a53bc300419
109433404955653800569,1488983118144,Great people awesome hairdressers,,,0x89007d86ad895ee9:0x498a5a53bc300419
104223915591125354096,1518157929755,,,,0x89007d86ad895ee9:0x498a5a53bc300419
112537901153722212420,1547566145385,,,,0x89007d86ad895ee9:0x498a5a53bc300419
103016484901306383833,1625246623729,,,,0x89007d86ad895ee9:0x498a5a53bc300419
107712205300494678471,1565572720237,,,,0x89007d86ad895ee9:0x498a5a53bc300419
107002106503553494970,1585170736043,,,,0x89007d86ad895ee9:0x498a5a53bc300419
111115762597867458358,1523065431114,,,,0x89007d86ad895ee9:0x498a5a53bc300419
102315448118757746346,1512760304066,,,,0x89007d86ad895ee9:0x498a5a53bc300419
107592891562990440271,1559656201316,,,,0x89007d86ad895ee9:0x498a5a53bc300419
114902788758730907999,1565900088984,,,,0x89007d86ad895ee9:0x498a5a53bc300419
111767561288583953255,1497477029798,,,,0x89007d86ad895ee9:0x498a5a53bc300419
115066477567158532994,1557933893439,,,,0x89007d86ad895ee9:0x498a5a53bc300419
104687510018393162819,1576435148577,,,,0x89007d86ad895ee9:0x498a5a53bc300419
101765257269899639179,1476292246685,,,,0x89007d86ad895ee9:0x498a5a53bc300419
116466895669893013674,1617391456009,,,,0x89007d86ad895ee9:0x498a5a53bc300419
116909540958972010749,1615942958347,Jus stopped thru for a friend,,,0x890068b7eb24b4a7:0xccc9660578952ce4
115947284992951088452,1612257372985,Very cute little place.,,,0x890068b7eb24b4a7:0xccc9660578952ce4
117404042279525817858,1531313036542,Weekly clean 2 bdrm,,,0x890068b7eb24b4a7:0xccc9660578952ce4
118156640231396937915,1595360730472,Great place to live.,,,0x890068b7eb24b4a7:0xccc9660578952ce4
115290147865302071056,1560895333151,"Great complex, very convenient to all the area has to offer!",,,0x890068b7eb24b4a7:0xccc9660578952ce4
100775571590784674694,1548005452617,Nice community High Brick Walls to keep unwanted Dirty Myrtle infections from becoming a Beach in your LIFE but HOA is too high and intrusive of a cost to bear!,,,0x890068b7eb24b4a7:0xccc9660578952ce4
110264476412300166356,1598204263253,Dump,,,0x890068b7eb24b4a7:0xccc9660578952ce4
111885410543039875778,1555074329857,Quite place,,,0x890068b7eb24b4a7:0xccc9660578952ce4
108275196691730155996,1562783338963,,,,0x890068b7eb24b4a7:0xccc9660578952ce4
116577886916211654987,1553823422910,,,,0x890068b7eb24b4a7:0xccc9660578952ce4
103993831482550515504,1501958535813,,,,0x890068b7eb24b4a7:0xccc9660578952ce4
109064130130784402197,1501300243085,,,,0x890068b7eb24b4a7:0xccc9660578952ce4
115533404221283466895,1504670906189,,,,0x890068b7eb24b4a7:0xccc9660578952ce4
102966327485085139318,1499297900629,,,,0x890068b7eb24b4a7:0xccc9660578952ce4
109137042589609965281,1596739156126,"I felt very welcome as soon as I walked in the door. I was very nervous to even go there but was put at ease quickly. The staff were all very friendly, and also very honest and told me things I needed to hear and not what they might think I want to hear. They were professional and personable at the same time. This was my first visit and I am so glad I went.",Thank you so much Crystal!!,1596742824369.0,0x88fe7bf198518d71:0x7cf223899dd2117b
103895080370607409042,1602267099728,"The entire staff is first rate. They are professional, attentive and pleasant to deal with.","Thank you Tim!! It is always nice seeing you in the office! You’re awesome, thank you!",1602268082729.0,0x88fe7bf198518d71:0x7cf223899dd2117b
102093891314564743706,1560954093416,"This amazing place is exactly what I needed to jump start my healthy lifestyle.  They gave me the tools to make a relatively quick difference in the scale so I could get motivated.  Not only have I changed my eating habits, I've also been inspired to make some other healthy changes that I needed desperately to make.  My job performance, my attitude and my energy levels have never been better!  If you are overweight (even a little bit) do yourself a favor and go see the fabulous ladies at Beach Medical.  They truly have your best interests at heart.  I know this weight loss will be a permanent one because I'm really changing the whole me, not just the number on the scale.","Thank you Gracen! We are so glad you are having such a positive experience! We know how hard it is to make certain lifestyle changes, but you are doing amazing!! Keep up the good work!",1561036774102.0,0x88fe7bf198518d71:0x7cf223899dd2117b
117462759143513113081,1521924981719,"The ladies that work here are so sweet, encouraging, and most importantly, knowledgeable.  They have addressed any of my concerns and given me plenty of nutritional suggestions when I have been feeling frustrated because I wasn't losing weight at a faster speed than I would have liked.  They let you know that as long as you're losing weight, in any amount, then you're on the right path.  It's not a race.  I enjoy seeing these ladies because they offer motivation and a host of other services to help in this struggle.  Thank you!",,,0x88fe7bf198518d71:0x7cf223899dd2117b
103716555421255634906,1512849511406,"Recently relocated to Charleston for grad school and gained weight due to the abundance of great food, and a sedentary lifestyle. After noticing my initial weight gain, I googled medical offices and compared prices. Although this center did turn up in m feed I chose another option that is closer to my home. BIG MISTAKE! Please let this office be your first stop for weight loss assistance in Charleston. The ladies are knowledgeable, welcoming, and the office hours cater to the busy student, or working woman.  In addition, this program is priced at an affordable rate that I can maintain as a grad student.  You won't be disappointed.","Keri, thank you so much!! We are so glad you had such a great experience after your first visit!!! We are very excited to be apart of your weight loss journey & we are here for anything and everything that you may need! We can't wait to see you in the office this week!!!",1513001354840.0,0x88fe7bf198518d71:0x7cf223899dd2117b
112718350447290898634,1568728037551,Amazing. It really works.,,,0x88fe7bf198518d71:0x7cf223899dd2117b
107610950555807451495,1479415205420,Great place and definitely recommending to friends! Everyone is so friendly and helpful there!,,,0x88fe7bf198518d71:0x7cf223899dd2117b
102052631536191498790,1582772047769,,"Thank you Brandi, we appreciate you!",1582812089075.0,0x88fe7bf198518d71:0x7cf223899dd2117b
106954330699236811068,1614916411892,,Thank you Judy!! We are so excited to be part of your journey! We appreciate you!,1597966857587.0,0x88fe7bf198518d71:0x7cf223899dd2117b
111060564197220771031,1614827021326,,Thank you Melissa for your positive review!,1614865535927.0,0x88fe7bf198518d71:0x7cf223899dd2117b
118262361603099537958,1617717639692,,Thank you so much Beth!! We appreciate your review!,1611584581140.0,0x88fe7bf198518d71:0x7cf223899dd2117b
112379154874214093687,1618600941159,,Thank you for your review!!,1618677778856.0,0x88fe7bf198518d71:0x7cf223899dd2117b
113670004596788690181,1595954204472,,Thank you Barbara! We are so excited for you and your progress so far!!! Keep up the great work!,1595957892688.0,0x88fe7bf198518d71:0x7cf223899dd2117b
116913927195222325372,1618413109566,,Thank you Brenda for your review!! We appreciate it !!,1618413799825.0,0x88fe7bf198518d71:0x7cf223899dd2117b
106295084445232402628,1513247606499,Excellent is very very Nice!,,,0x88fb8db5d5350379:0xf381358ae70244fb
107989347327487120626,1619211115260,Only saw it online. Looked exprnsive,"Dave, please check the complex out in person to see the true value. Also compare the pricing with similar complexes in the area. Thank you",1619220501041.0,0x88fb8db5d5350379:0xf381358ae70244fb
109004611261282782216,1518026567143,"Pretty apartments but you will find issues. My example is warped doors so they are either hard to shut or open. They do allow pets, but the apartments do not hold noise in, so it's easy to hear people upstairs or downstairs. But a great place for young people to start but a little pricy",,,0x88fb8db5d5350379:0xf381358ae70244fb
110101474934715062325,1538796853064,Internet isnt as great as they say it is here. But the community is great!,,,0x88fb8db5d5350379:0xf381358ae70244fb
109592306265605290986,1595897461796,,Thank you Shaun for your 5 Star review!,1595990216626.0,0x88fb8db5d5350379:0xf381358ae70244fb
111222119011918937737,1512106007022,,,,0x88fb8db5d5350379:0xf381358ae70244fb
110336066156486045447,1574601183077,,,,0x88fb8db5d5350379:0xf381358ae70244fb
108448706339820444674,1533588246305,,,,0x88fb8db5d5350379:0xf381358ae70244fb
100380275230989104305,1532264220332,,,,0x88fb8db5d5350379:0xf381358ae70244fb
103015562771123486586,1590058712490,,Thank you so much for your kind review!,1590066801831.0,0x88fb8db5d5350379:0xf381358ae70244fb
110691931589123614965,1515257608829,,,,0x88fb8db5d5350379:0xf381358ae70244fb
112235225236187201624,1602591095655,,"Luz, Thank you so much for your 5 star review. We greatly appreciate it!",1602607063883.0,0x88fb8db5d5350379:0xf381358ae70244fb
103801377745777223280,1555527672353,,,,0x88fb8db5d5350379:0xf381358ae70244fb
111606670566840128816,1582494203621,,Thank You!,1589477029688.0,0x88fb8db5d5350379:0xf381358ae70244fb
113674741009958143767,1597132792295,,"Shaniqua, so sorry for your negative experience. Please contact our property manager to see if we can make things better.",1597144673437.0,0x88fb8db5d5350379:0xf381358ae70244fb
117051974600092840425,1574032931332,,Thank You!,1589477043083.0,0x88fb8db5d5350379:0xf381358ae70244fb
100357321722565351893,1583808282852,,Thank You!,1589477017747.0,0x88fb8db5d5350379:0xf381358ae70244fb
103092672269344722996,1601143927488,"Denise, at Wesley's Salon, is just AMAZING! She's been cutting my hair for over 6 years.  Every time she cuts my hair, I get so many compliments. Even months after the haircut! I always leave very happy with the results!",,,0x88f8a54f2b153c03:0x67b665bcee0505ca
109242960887315213630,1617828615609,"Nice place, Brittany is awesome!",Thanks so much Josh.,1617830088307.0,0x88f8a54f2b153c03:0x67b665bcee0505ca
114766322576048742799,1602011582345,Love my haircut! Staff was wearing face masks and sanitizing.,"(Translated by Google) Thanks Dan.

(Original)
Thanks Dan.",1602603097717.0,0x88f8a54f2b153c03:0x67b665bcee0505ca
100485158956792149679,1535080443824,"I went here for a quick bang trim, eyebrow wax, and chin wax while I was in town visiting family for a few weeks longer than expected (family emergency).
I was very pleased with my bang trim and eyebrow wax! My eyebrows looked amazing.
If I lived in Columbia, I would definitely go back.
In fact, now that I have moved away from my hometown, I really wish I lived in Columbia so I could go back.",Thank you Sarah. We are so glad you enjoyed your visit. Come see us anytime you're town.,1535131657342.0,0x88f8a54f2b153c03:0x67b665bcee0505ca
109392196172878705671,1526765773476,"Excellent service & prices!  I love Aveda hair color & products, the new client discount is great, & Brittany did a wonderful cut & color on my hair & gave my tween daughter a super cute cut!  We'll be back.",,,0x88f8a54f2b153c03:0x67b665bcee0505ca
104655384317949677063,1529093234165,I came based off.....word of mouth work. I got a blowout got a coupon only paid $20 meaning like 30 wonderful service you even get a drink of wine while you get your hair done that part was wonderful blowout wasn't quite like I wanted but it was still really nice and my hair felt Great💥😘😘😘😘,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
104442054682843231547,1572117307668,I enjoyed it.,Thank you so much Maria.,1579978585961.0,0x88f8a54f2b153c03:0x67b665bcee0505ca
102387517213072501576,1526728270567,The owner wa really weird and rude.,"I'm sorry you feel this way, but I'm confused about this review. I don't recall meeting you, but if you can elaborate a little more, here's my email (info@wesleyssalonspa.com). I look forward to your response.  Thank you and I deeply apologize!

LaQuita Wesley Horton (owner)",1526733764210.0,0x88f8a54f2b153c03:0x67b665bcee0505ca
110292689852177370341,1534276216421,Denise is awesome!,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
108103939377914989601,1530459952415,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
109150462818948528277,1507091739811,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
109629424862320881979,1533501652564,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
116018216163912520647,1579915853089,,Thanks Jon,1579978543964.0,0x88f8a54f2b153c03:0x67b665bcee0505ca
108622701839583579170,1595353016503,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
109402058195619099342,1574537423126,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
102300825324326861223,1541015772686,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
101517732659984676162,1576432429605,,,,0x88f8a54f2b153c03:0x67b665bcee0505ca
110332878429899801138,1623187672239,The grounds are disgusting they need to power wash the outside asap,"Hello Shonder,

Magnolia park is a very nice and clean community. I apologize that you may have seen it in a unusual condition. Our groundskeeper works very hard to keep the community at its best. I have taken into consideration the comment that you have made about the community, and I assure you we will make sure our community is never in the condition that you may have seen it in ever again. We will be sure to schedule a power wash for the breezeways as soon as possible. Again, I do apologize, and I hope that first impression did not make you uninterested in our community. Please give us a call if you may still be interested.

Thank you,

Wildreka S Legree
Magnolia Park Assistant Community Manager",1623694019829.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
114986178043567507925,1541882669408,"Try coming by to talk about leasing,  but no one was there. The hours of operation was only on Friday  from 9-1, but no one was there. I showed around 11am. Waited for about an hour.  Still no showed up.","Hi Jennifer,

Thank you for coming to view our community at Magnolia Park. We apologize that our staff was not onsite during posted office hours. We have recently changed our office hours and have updated our posted hours to reflect the correct hours. I would love to speak with you about our community, please contact me directly at your convienance at 843-846-1138 or Magnolia.Park@DominiumInc.com to set up a time that works best for you.

Thank You,
Katie Starmer
Community Manager",1542301161496.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
114195075525936295167,1591990266082,Just visited. .,"Thank you for sharing your rating of Magnolia Park. We would love to talk to you to get a better understanding of what we could do better to earn a 4 or even 5 star rating from you. If you would be so kind, we’d really appreciate hearing from you. Our number is (843) 846-1138. We hope to hear from you soon.

Kindly,
Terri Day
Community Manager
Magnolia Park",1592229929263.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
104383334032720497580,1523845272907,My peoples,"Hello,

Thank you for rating us. We are happy to see you may have had a positive experience with our property, however, we strive for perfection so if you have any other concerns or feedback, please feel free to contact the management office.

Thank you,

Wildreka Legree
Magnolia Park Assistant Community Manager",1623773839834.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
106258800053087294045,1526649797852,A nice area to stay,"Hi Sherolonda,

We greatly appreciate you letting us know your positive feedback about our community, Magnolia Park. I am so glad to know that you agree Magnolia Park is a great place to live. We will continue to keep our community welcoming for our families and their guests, making it a place where family and friends can enjoy each other. Again, we appreciate the compliment, and if you have additional feedback or concerns, please feel free to contact the Management Office at (843) 846-1138. Please have a great day.

Kind Regards,

Sharron Williams,
Magnolia Park Community Manager",1526936780638.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
116099710975739926761,1507483393185,You must be armed if you move in there,"Hi Philip,

I apologize for any situation that may have occurred to make you feel unsafe on our property. We do run background checks on all of our residents, and reserve the right to terminate residency based on any criminal or illegal activity that is proven on property. Since you are not a current resident with us, if you would like to discuss any further issues please contact the Magnolia Park Office.

Thank you,

Kayla Plaso,
Magnolia Park Community Manager",1507737544656.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
113423534525524905143,1622676768245,"(Translated by Google) Very good advice.Human qualities

(Original)
Muy bueno el asesoramiento.calides humana","Hello Daniel,

Thank you for your kind words. I am pleased to know that the information that I gave to you was very helpful. Although we were unable to assist you with an immediate move in into our community, I still wanted to help guide you in the right direct to find a home for you and your family. I hope that you have located a home since our visit and are doing well. Best wishes to you and your family. Again, thank you for the kind words.

Best,

Wildreka Legree
Magnolia Park Assistant Community Manager",1623773709936.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
115208242772296485279,1595722216437,,"Melissa,

Thank you for rating Magnolia Park. We love hearing what people think about us, but it appears your opinion of us is pretty average. We are hoping you wouldn’t mind giving us a call at (843) 846-1138 to let us know what we could have done to earn a 4 or even 5 star rating from you. We hope to hear from you soon.

Kindly,

Terri Day
Community Manager
Magnolia Park",1595874565819.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
103852448299580963129,1547864499226,,"Good morning Teryn,

Thank you very much for the 5 star rating! We see this as a huge compliment and very much appreciate your recognition.

Kindly,

Katie Starmer
Magnolia Park Apartments
Community Manager",1548083539208.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
108117619346622626046,1602347122123,,"Hi Derrick,

Thank you - We appreciate you taking the time to leave a 5 star rating! If there's anything you need now or in the future do not hesitate to call (843) 846-1138 or simply stop by our office.

Kindly,

Terri Day
Magnolia Park Community Manager",1602537197680.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
114547222986411872460,1521041175068,,"Hello Leighton,

Thank you – great to see another happy customer! We are pleased to see you have had a positive experience at our community. Please let us know if you ever have any questions or concerns.

Best,

Wildreka Legree
Magnolia Park Assistant Community Manager",1623773802649.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
109315154277561005501,1564576436845,,"Good Morning Ricky!
We are grateful for your positive rating of Magnolia Park. We would love to hear what we can do to improve your experience to earn a five star rating. Please reach out to our office at (843) 846-1138 with your feedback.

Kindly,
Katie Starmer
Community Manager, Magnolia Park",1564584511108.0,0x88fc0a337252104b:0xbaad27efdd5af0fe
118385505731554648895,1611429303400,"Made too look nice but falls short. The bath tub didn’t drain but was a jacuzzi. The bathroom sinks had a weird filter on them that made the water sprinkle out, making it weird to wash hands or rise anything.  The water tasted weird from the tap. The entrance gate was broken for the entire 3 weeks we were there. Key fob remote didn’t work, had to actually stop at the sensor and wave it. Since the gate was broken, the gym  wasn’t accessible (same key fob issue). Therefore, often times had to wait for someone to show up in the office to go workout. Seemed to be nice but the longer you hang around you realize how half done it all was.","Kayla Smith, it's upsetting to hear that you did not receive the top-notch service we strive to provide. Here at The Aventine Greenville Apartment Homes, we are always looking for ways to improve; we appreciate your input. If you would be willing, we would like to have you contact our manager at (864) 626-3141 to discuss ways we can better serve you in the future.",1611591985472.0,0x885831d6aaaaaaab:0x7d9deed892c829e3
111316974714165016524,1621896314678,Requiring an added tenant to pay a second deposit. I've never heard of having 2 deposits for one apartment.,"Hi there, we would like to have a better understanding about your experience. Please reach out to us at (864) 626-3141 at your earliest convenience and we will do our best to resolve this with you.",1621951034895.0,0x885831d6aaaaaaab:0x7d9deed892c829e3
102516723366793825854,1582464079587,The apartments are nice neighbors are friendly I was never worried of my kids being  alone around the pool area neighbors would watch them they even thought my son to swim. The gym and cafe area was being remodeled when I left. The assistant manager is a sweetheart he's very helpful. These are nice quiet apartments the best part its gated!!! I do recommend these apartments also no one is aloud to smoke in the apartments which is awesome!,"Mabel,
We appreciate the 5 star review. The renovated amenities are amazing. We are glad that you enjoyed your stay with us.
Jim Sweet
Business Manager",1581512255917.0,0x885831d6aaaaaaab:0x7d9deed892c829e3
105594680315303314897,1571145143473,"Apartment living is good, but the parking isn't. There are not enough designated parking spaces for person's with disabilities at each apartment complex. Customer service is/has been slow to respond to accomodating parking spaces. I'm still waiting on it and it's been 3 months. It's difficult to carry heavy groceries up 3 flights of stairs (no elevators) from a parking space far away from the building because of the limited amount of designated disability parking.

I agree with other tenants who've posted here, the walls are paper thin. It's ridiculous that I have to hear screaming, out of control children throwing temper tantrums all hours of the day! What wonderful parenting. It's difficult enough to sleep due to chronic back pain, but now I have to sleep with a noise machine to drown out the temper tantrums at 2am! If you value your peace and quiet and/or have a severe physical disability, do not live here.","Thank you for your review. We appreciate you taking the time to provide us feedback. We apologize you had an unfortunate experience with your neighbors.

Jim Sweet
Business Manager",1578341295040.0,0x885831d6aaaaaaab:0x7d9deed892c829e3
112042844169699744233,1548296666214,"I've been living at the Aventine going on two months now and it's been the best experience I could've asked for. Kim was awesome in keeping up communication with us during the lease signing process and overall had a great move in experience. The apartment was in excellent condition - like new.

Some have complained of noise and other issues and although I have heard faint voices once or twice through the wall, it's been a very quiet friendly community! (I just hope that doesn't mean I'm the loud one!)

Although the Woodruff Rd traffic was a concern for me, it's honestly been way better than I ever expected (And we're so close to so many great locations, stores, and delicious restaurants!)
I would gladly recommend these apartments to anyone looking for a wonderful community with great location, benefits, and friendly staff!",We think you are pretty awesome as well!,1551880646534.0,0x885831d6aaaaaaab:0x7d9deed892c829e3
113779566106279076102,1576863145907,I love my home.,,,0x885831d6aaaaaaab:0x7d9deed892c829e3
106856707669784202469,1466634564499,"Beautiful apartment, great amenities, staff has been friendly, if something is broken... Maintenance is there to fix it asap, great location. What I don't like is how poorly insulated the apartment is. I'm on the first floor, but I can hear everything that's going on in the apartment above me. I can hear the conversations, I can hear them using the bathroom, everything! It's frustrating, it feels like there's no privacy. And also, not too many people clean up after their dogs. There's piles of dog poop everywhere and it's really bad in the dog park. I've had to go clean up other people's dog's mess just so my dog had a clean place to play fetch. I think that people really only use the dog parks for letting their dogs potty, and not for exercise or playing. I actually had a neighbor approach and ask me if I could not play ball with my dog while he had his dogs there because it distracted them from taking a poop! Rude! And lastly, the gates are often not working. Not cool, especially since there are no security cameras. If the gates are not functioning, there is no other security. I probably will not renew my lease.",,,0x885831d6aaaaaaab:0x7d9deed892c829e3
113762312069590693631,1536574797705,"We have lived here 2 years since moving to SC. Since moving, the complex changed ownership. We've had issues with our AC leaking and making very loud noises, which maintenance has come out to fix 9 separate times, still not fixed. Our shower has been broken for months, over 4 separate attempts to fix left it in the same condition. Wiring randomly trips the ground fault circuit. One of the grills is missing all the control knobs. The vaccum for the car wash station doesn't work. Gym equipment sits broken for months and then just gets removed for months at a time.

Last year the pool was literally cloudy and uncleaned for long periods of time. Community trash cans often are overflowing. Pool tiles get broken and remain that way for months.

I could go on, but I think the point had been made. This place has gone down hill fast. The interest has shifted from maintaining a nice place to driving tenants through. Do yourself a favor and choose a newer complex where they still care at least a little.","Nate Allen, we regret to hear that you had a negative experience with us, but would appreciate the chance to turn your experience around.  I reviewed these items with maintenance team and most are complete.    We appreciate your notifying us of these items and assure we are working on repairs currently.  Thanks for bringing this matter to our attention and please reach out to us at your earliest convenience if you notice anything else that is a concern.  Thank you, Michael",1538165251051.0,0x885831d6aaaaaaab:0x7d9deed892c829e3
